left_instance_id,right_instance_id
1144370,1170343
317033,317339
317033,596073
244133,317033
203377,317033
317033,695299
317033,859218
317033,777397
317033,572601
130458,317033
317033,703939
56896,317033
317033,1195748
106380,317033
301409,595720
595720,1170343
653168,1054506
366473,1054506
383406,1054506
63351,579374
579374,1046485
506713,579374
392281,579374
310482,579374
579374,1023494
538418,817272
400124,538418
538418,564059
538418,867324
538418,565083
383406,653168
653168,1014258
653168,826955
63351,1046485
63351,506713
63351,392281
63351,310482
63351,1023494
300930,555407
64135,300930
300930,564059
366473,1014258
366473,826955
932075,1013658
317339,596073
244133,317339
203377,317339
317339,695299
317339,859218
317339,777397
317339,572601
317339,703939
56896,317339
317339,1195748
106380,317339
300972,1054717
506713,1046485
392281,1046485
310482,1046485
1023494,1046485
432286,923715
555407,923715
64135,923715
923715,933048
769399,923715
327240,923715
753549,923715
244133,596073
203377,596073
596073,695299
596073,859218
596073,777397
572601,596073
130458,596073
596073,703939
56896,596073
596073,1195748
106380,596073
564059,817272
817272,867324
565083,817272
15001,981129
432286,555407
64135,432286
432286,933048
432286,769399
327240,432286
432286,753549
228806,1063126
1063126,1097340
1063126,1146586
645411,1194611
645411,1170390
547165,686592
301409,1170343
64135,555407
555407,933048
555407,769399
327240,555407
203377,244133
244133,695299
244133,859218
244133,777397
244133,572601
130458,244133
244133,703939
56896,244133
244133,1195748
106380,244133
383406,1014258
383406,826955
826955,1014258
104977,269359
104977,580720
104977,400589
104977,728794
104977,220952
441620,866837
203377,695299
203377,859218
203377,777397
203377,572601
203377,703939
56896,203377
203377,1195748
106380,203377
1170390,1194611
64135,400124
64135,933048
64135,769399
64135,327240
64135,753549
400124,564059
400124,867324
392281,506713
310482,506713
506713,1023494
564059,867324
564059,565083
269179,1097340
269179,1146586
580720,777209
400589,777209
565083,867324
695299,859218
695299,777397
572601,695299
130458,695299
695299,703939
56896,695299
695299,1195748
106380,695299
269359,580720
269359,728794
777397,859218
572601,859218
130458,859218
703939,859218
56896,859218
859218,1195748
106380,859218
310482,392281
392281,1023494
400589,580720
580720,728794
572601,777397
130458,777397
703939,777397
56896,777397
777397,1195748
106380,777397
130458,572601
572601,703939
56896,572601
572601,1195748
106380,572601
769399,933048
327240,933048
753549,933048
400589,728794
310482,1023494
327240,769399
130458,703939
130458,1195748
106380,130458
56896,703939
703939,1195748
106380,703939
228806,1097340
228806,1146586
56896,1195748
56896,106380
327240,753549
220952,376435
220952,728794
106380,1195748
32667,843907
9725,1047372
842394,927706
343554,567790
717060,1065376
407680,1025390
39844,1185001
859941,1196506
468558,487247
86783,175231
41532,602555
394389,927892
479324,1165063
127660,383074
668460,917013
1187888,1197762
654519,1187888
823878,1147038
443797,565684
654519,1197762
621640,944400
628213,1059233
150031,915531
592549,901116
110551,388352
388352,1202333
78086,609608
560464,897123
560464,1055899
293290,953811
110551,1202333
897123,1055899
186384,791068
295236,618855
734379,1065420
845714,991703
389770,852468
228306,418345
680696,684716
1165852,1180742
624776,1188942
972646,1115465
947134,1213845
763662,981156
1083329,1120420
960590,1104937
51994,1136875
642780,851709
159489,579522
700578,1028886
1113411,1134987
98098,802292
220403,1212467
1073224,1158716
502519,696428
1081472,1083348
224186,401556
694917,1007779
183779,467117
361468,368813
406247,958643
57547,1134822
127214,262399
571505,868755
486154,745880
360898,1162547
69200,262620
303592,921873
775851,934452
639592,1188973
224339,688746
377489,451771
437571,647846
647975,1036598
85073,1008434
889939,1008434
795487,928064
762732,1126098
197508,604476
252203,943022
34396,484332
259842,1082366
117055,844933
894089,1035563
722520,1115364
282420,517367
255274,1158280
722227,808999
690871,722231
35835,197963
323452,943450
697711,739337
477299,1025400
703998,1197442
378349,963759
29375,1009159
230926,285983
230946,715352
468521,1216934
559035,954288
72805,1083324
55568,305127
1165334,1199506
51274,545219
321927,346220
48934,936204
428569,693615
120541,739890
174679,982737
51871,421582
871124,988793
707293,801209
39933,887661
191371,923186
150471,1199995
379900,488911
554231,789530
85073,889939
12315,134271
478409,1199884
294893,1101042
454017,652568
159134,284046
1143763,1207770
462342,711741
855597,978475
340426,560821
593629,925252
626459,1030651
40654,134961
774118,1163085
20874,807527
270197,316167
258901,898454
253557,914304
734263,1170854
767249,906586
89391,406887
677261,727834
399015,1177698
472984,792321
96558,555161
219797,1079550
268660,957824
792977,793360
63975,1063755
465818,1088097
190234,377089
486705,1130803
697210,999824
394970,697210
694312,697210
394970,694312
453498,474985
596474,977821
324032,388457
709355,728258
390640,980490
243199,309265
35637,510180
512778,980494
827147,1053882
679470,1192833
162979,767524
564505,809333
380750,721161
542235,985446
457119,927402
10597,573419
752683,1182800
468467,649600
370461,1110913
720028,952697
794998,998816
987697,1188342
701176,959371
25553,759493
158784,173012
82933,1053797
1440,898548
673197,972906
142264,206565
250049,255837
690701,703698
531722,1116734
183014,261906
781468,1002973
486656,964127
651208,1110238
889198,921922
480850,1184158
32434,406086
160394,317491
275244,1088813
365405,709857
399593,489783
252150,326870
367363,433917
91009,946571
294792,684957
800571,1196557
62075,665105
690565,740331
474256,568711
4946,192682
131856,291464
157245,539330
289799,556300
694215,1161096
